window_id,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,t_100,t_101,t_102,t_103,t_104,t_105,t_106,t_107,t_108,t_109,t_110,t_111,t_112,t_113,t_114,t_115,t_116,t_117,t_118,t_119,t_120,t_121,t_122,t_123,t_124,t_125,t_126,t_127,t_128,t_129,t_130,t_131
4009.0,0.2197876583776088,0.3317346460285697,0.5143849943011902,0.1623411778725104,0.8826316642056667,0.8458069972152191,1.1227284929833858,0.42305982016488,0.6587376889037451,0.6484267821464197,2.688513333417221,0.8870506242445206,0.5953992616801751,0.6587376889037451,0.9857407317789204,0.9636459315846516,1.0048895586139532,1.2508783341101437,0.8914695842833745,1.324527668091039,1.034349292206311,0.4083299533687009,0.3494104861839846,0.6469537954668019,0.5143849943011902,-0.1366751180899247,-0.0924855177013874,0.1800170180279253,0.2860720589604146,0.0400832834642241,0.42305982016488,0.2639772587661461,-0.6271796824026876,-0.6345446158007771,-0.5049217879944015,-0.1248912246529814,-0.3458392265956675,0.0224074433088092,0.5379527811750767,0.2507203786495848,0.2610312854069102,-0.2324192522650886,0.720603129447697,-0.4857729611593687,-0.5388004816256132,-0.0600798107497934,-0.2810278126924795,-0.2221083455077632,-0.1248912246529814,-0.4194885605765628,-0.082174610944062,-0.2721898926147721,-0.320798453042163,-0.4268534939746524,-0.6640043493931354,-0.2471491190612677,-0.5167056814313447,-0.59035501541224,-0.7140858965001442,-1.0396159526957016,-1.2045904608129072,-1.130941126832012,-1.163346833783606,-0.8687494978600245,-0.6964100563447293,-0.5491113883829386,-0.7435456300925024,-0.9026281914912364,-1.002791285705254,-0.6124498156065086,-0.8805333912969677,-1.1014813932396537,-0.9541827252778632,-0.9291419517243584,-1.0381429660160837,-1.045507899414173,-1.2045904608129072,-1.2045904608129072,-0.9939533656275464,-1.1265221667931582,-0.7671134169663888,-0.622760722363834,-1.0381429660160837,-0.7140858965001442,-0.8982092314523826,-1.0307780326179945,-1.0720216596472956,-0.9733315521128958,-0.8982092314523826,-0.8878983246950573,-1.1162112600358327,-1.0469808860937913,-0.9144120849281796,-0.8540196310638454,-0.7877352304810396,-0.9733315521128958,-0.858438591102699,-0.6846261629077861,-0.5608952818198818,-0.4680971210039537,-0.2692439192555363,-0.8908442980542931,-0.59035501541224,0.0548131502604032,-0.2294732789058527,-0.4062316804600016,0.3832891798151964,-0.3826638935861152,-0.2810278126924795,0.0724889904158181,-0.0011603435650771,0.5703584881266707,-0.0659717574682651,-0.099850451099477,-0.1248912246529814,-0.2545140524593572,0.3302616593489518,-0.2795548260128617,-0.1484590115268678,-0.1484590115268678,-0.0188361837204921,-0.1248912246529814,-0.0556608507109398,-0.0512418906720861,-0.0011603435650771,0.0224074433088092,0.0474482168623136,0.5453177145731662,0.6911433958553389,0.2610312854069102,-0.067444744147883,0.1947468848241043
4089.0,-0.7671134169663888,-0.622760722363834,-1.0381429660160837,-0.7140858965001442,-0.8982092314523826,-1.0307780326179945,-1.0720216596472956,-0.9733315521128958,-0.8982092314523826,-0.8878983246950573,-1.1162112600358327,-1.0469808860937913,-0.9144120849281796,-0.8540196310638454,-0.7877352304810396,-0.9733315521128958,-0.858438591102699,-0.6846261629077861,-0.5608952818198818,-0.4680971210039537,-0.2692439192555363,-0.8908442980542931,-0.59035501541224,0.0548131502604032,-0.2294732789058527,-0.4062316804600016,0.3832891798151964,-0.3826638935861152,-0.2810278126924795,0.0724889904158181,-0.0011603435650771,0.5703584881266707,-0.0659717574682651,-0.099850451099477,-0.1248912246529814,-0.2545140524593572,0.3302616593489518,-0.2795548260128617,-0.1484590115268678,-0.1484590115268678,-0.0188361837204921,-0.1248912246529814,-0.0556608507109398,-0.0512418906720861,-0.0011603435650771,0.0224074433088092,0.0474482168623136,0.5453177145731662,0.6911433958553389,0.2610312854069102,-0.067444744147883,0.1947468848241043,0.4481005937183844,0.2566123253680565,0.629277955311387,0.2271525917756983,0.5629935547285811,-0.0188361837204921,0.4156948867667904,0.6513727555056555,0.3008019257565937,0.0371373101049883,0.2610312854069102,0.2934369923585042,0.5143849943011902,1.0299303321674576,0.7765766232731777,0.5556286213304916,1.4276367356642925,1.2332024939547288,1.1050526528279712,1.0314033188470757,1.267081187585941,0.9724838516623594,0.9975246252158636,-0.0748096775459725,-0.1293101846918351,0.5821423815636139,-0.082174610944062,0.2728151788438534,-0.2250543188669991,0.6881974224961033,-0.3752989601880256,0.4569385137960918,0.4775603273107425,0.4967091541457753,0.705873262651518,0.6911433958553389,0.1829629913871611,-0.4209615472561807,-0.3649880534307003,-0.3973937603822942,-0.4018127204211479,-0.3252174130810167,0.1255165108820627,-0.5535303484217923,0.4672494205534171,-0.067444744147883,0.2904910189992683,0.3022749124362116,0.2610312854069102,0.2610312854069102,-0.2176893854689095,-0.3605690933918465,-0.1175262912548919,-0.4680971210039537,-0.4680971210039537,-0.4680971210039537,-0.512286721392491,-0.5167056814313447,-0.5667872285383535,-0.5741521619364431,-0.6153957889657444,-0.5667872285383535,-0.59035501541224,-0.6640043493931354,-0.7081939497816725,-0.7140858965001442,-0.5417464549848491,-0.4754620544020433,-0.811303017354926,-0.8613845644619349,-0.8613845644619349,-0.8849523513358214,-0.9099931248893258,-0.9350338984428302,-0.306068586245984,-1.0572917928511163,-0.5461654150237027,-1.130941126832012,-1.1235761934339223,-1.1059003532785074
4169.0,-0.2250543188669991,0.6881974224961033,-0.3752989601880256,0.4569385137960918,0.4775603273107425,0.4967091541457753,0.705873262651518,0.6911433958553389,0.1829629913871611,-0.4209615472561807,-0.3649880534307003,-0.3973937603822942,-0.4018127204211479,-0.3252174130810167,0.1255165108820627,-0.5535303484217923,0.4672494205534171,-0.067444744147883,0.2904910189992683,0.3022749124362116,0.2610312854069102,0.2610312854069102,-0.2176893854689095,-0.3605690933918465,-0.1175262912548919,-0.4680971210039537,-0.4680971210039537,-0.4680971210039537,-0.512286721392491,-0.5167056814313447,-0.5667872285383535,-0.5741521619364431,-0.6153957889657444,-0.5667872285383535,-0.59035501541224,-0.6640043493931354,-0.7081939497816725,-0.7140858965001442,-0.5417464549848491,-0.4754620544020433,-0.811303017354926,-0.8613845644619349,-0.8613845644619349,-0.8849523513358214,-0.9099931248893258,-0.9350338984428302,-0.306068586245984,-1.0572917928511163,-0.5461654150237027,-1.130941126832012,-1.1235761934339223,-1.1059003532785074,-1.0985354198804178,-1.082332566404621,-1.0646567262492062,-0.733234723335177,-0.5314355482275237,-0.4680971210039537,-0.1484590115268678,-0.3973937603822942,-0.4725160810428074,-0.3870828536249688,-0.6669503227523712,-0.2029595186727305,-0.1558239449249574,-0.1219452512937456,0.1387733909986239,0.1034217106877941,0.1093136574062658,0.4186408601260263,-0.067444744147883,-0.1558239449249574,0.7029272892922823,0.6955623558941928,0.0872188572119972,0.4348437136018231,0.6322239286706228,0.705873262651518,1.0196194254101325,1.5395837233152536,0.6101291284763543,0.3715052863782532,0.3744512597374891,1.1698640667311586,0.6027641950782646,1.1124175862260606,1.7075042047916946,1.7487478318209964,2.448416504639502,2.6796754133395133,2.4307406644840874,1.5454756700337249,1.3480954549649258,2.293752903279622,0.7618467564769986,0.0474482168623136,0.515857980980808,0.8399150504967479,1.4909751628878625,1.896046499782787,1.3584063617222508,1.339257534887218,2.040399194385342,1.3068518279356245,-0.320798453042163,-0.0703907175071188,-0.0586068240701756,0.3891811265336681,2.544160638814666,1.7295990049859633,0.4569385137960918,0.231571551814552,1.2847570277413556,1.0048895586139532,1.243513400712054,1.1448232931776543,1.2729731343044122,1.0240383854489865,-0.4415833607708315,1.0593900657598156,-0.2721898926147721,0.1947468848241043,0.6926163825349572,0.1755980579890716,0.0356643234253704,0.7250220894865509,0.3008019257565937,0.3670863263393995,0.1358274176393881,-0.4931378945574582,0.0518671769011673,-0.3973937603822942
4250.0,0.3715052863782532,0.3744512597374891,1.1698640667311586,0.6027641950782646,1.1124175862260606,1.7075042047916946,1.7487478318209964,2.448416504639502,2.6796754133395133,2.4307406644840874,1.5454756700337249,1.3480954549649258,2.293752903279622,0.7618467564769986,0.0474482168623136,0.515857980980808,0.8399150504967479,1.4909751628878625,1.896046499782787,1.3584063617222508,1.339257534887218,2.040399194385342,1.3068518279356245,-0.320798453042163,-0.0703907175071188,-0.0586068240701756,0.3891811265336681,2.544160638814666,1.7295990049859633,0.4569385137960918,0.231571551814552,1.2847570277413556,1.0048895586139532,1.243513400712054,1.1448232931776543,1.2729731343044122,1.0240383854489865,-0.4415833607708315,1.0593900657598156,-0.2721898926147721,0.1947468848241043,0.6926163825349572,0.1755980579890716,0.0356643234253704,0.7250220894865509,0.3008019257565937,0.3670863263393995,0.1358274176393881,-0.4931378945574582,0.0518671769011673,-0.3973937603822942,-0.1955945852746409,-0.5078677613536373,-0.5240706148294342,-0.8923172847339109,-0.4857729611593687,-0.559422295140264,-0.2000135453134946,-0.1440400514880142,-0.0556608507109398,0.4009650199706113,0.1623411778725104,-0.1293101846918351,0.0548131502604032,-0.5049217879944015,-0.7744783503644783,-1.0425619260549377,-1.0101562191033435,-0.8613845644619349,-0.7700593903256246,-0.9055741648504722,-1.0970624332008,-1.2045904608129072,-0.9203040316466512,-0.9291419517243584,-1.1088463266377433,-0.9026281914912364,-1.179549687259403,-1.0101562191033435,-1.1265221667931582,-1.067602699608442,-0.8333978175491946,-1.0101562191033435,-0.6713692827912249,-0.9203040316466512,-1.049926859453027,-0.6698962961116071,-0.9291419517243584,-0.7376536833740307,-1.179549687259403,-0.6109768289268908,-0.811303017354926,-0.4680971210039537,-0.3458392265956675,-0.2221083455077632,-0.099850451099477,-0.3090145596052198,-0.2471491190612677,1.1404043331388003,0.7662657165158525,0.7765766232731777,1.1271474530222396,1.5454756700337249,1.6485847376069784,1.4099608955088776,2.3791861306974607,2.6575806131452446,3.148085177458008,1.479191269450919,2.0845887947738797,2.355618343823574,4.660842497425598,3.008151442894307,2.551525572212756,2.2318874627356697,3.011097416253542,2.6325398395917405,2.4852411716299496,1.37313622851843,1.6117600706165307,2.863798748291752,1.6927743379955156,2.355618343823574,2.2318874627356697,1.5867192970630264,2.305536796716565,1.5454756700337249,1.5204348964802206,1.8400730059573065,1.594084230461116,1.4953941229267165,0.5143849943011902
4330.0,-1.067602699608442,-0.8333978175491946,-1.0101562191033435,-0.6713692827912249,-0.9203040316466512,-1.049926859453027,-0.6698962961116071,-0.9291419517243584,-0.7376536833740307,-1.179549687259403,-0.6109768289268908,-0.811303017354926,-0.4680971210039537,-0.3458392265956675,-0.2221083455077632,-0.099850451099477,-0.3090145596052198,-0.2471491190612677,1.1404043331388003,0.7662657165158525,0.7765766232731777,1.1271474530222396,1.5454756700337249,1.6485847376069784,1.4099608955088776,2.3791861306974607,2.6575806131452446,3.148085177458008,1.479191269450919,2.0845887947738797,2.355618343823574,4.660842497425598,3.008151442894307,2.551525572212756,2.2318874627356697,3.011097416253542,2.6325398395917405,2.4852411716299496,1.37313622851843,1.6117600706165307,2.863798748291752,1.6927743379955156,2.355618343823574,2.2318874627356697,1.5867192970630264,2.305536796716565,1.5454756700337249,1.5204348964802206,1.8400730059573065,1.594084230461116,1.4953941229267165,0.5143849943011902,1.200796787003135,1.200796787003135,1.1271474530222396,1.4276367356642925,0.956280998186562,0.9061994510795536,0.9061994510795536,1.0962147327502634,0.6852514491368675,0.2683962188049997,0.2359905118534057,1.2184726271585498,0.629277955311387,0.0960567772897045,0.4716683805922708,1.3657712951203405,1.1934318536050454,0.5998182217190288,0.4156948867667904,0.0474482168623136,-0.5343815215867596,0.4407356603202949,-0.3399472798771958,0.121097550843209,-0.2839737860517153,-0.2957576794886586,-0.1985405586338768,0.1284624842412985,-0.2721898926147721,-0.2957576794886586,-0.1248912246529814,-0.3694070134695539,-0.6345446158007771,-0.431272454013506,-0.4680971210039537,-0.5167056814313447,-0.2545140524593572,-0.5491113883829386,-0.5093407480332551,-0.6404365625192489,-0.5859360553733863,-0.4135966138580911,-0.7140858965001442,-0.7626944569275351,-1.0086832324237256,-0.8363437909084305,-0.9468177918797736,-0.8849523513358214,-1.0086832324237256,-0.9350338984428302,-0.9586016853167167,-1.0572917928511163,-0.9836424588702212,-1.0572917928511163,-0.9586016853167167,-0.9586016853167167,-1.0086832324237256,-0.7877352304810396,-0.8613845644619349,-1.045507899414173,-1.0086832324237256,-0.9836424588702212,-0.8186679507530156,-0.6964100563447293,-0.559422295140264,-0.3134335196440735,-0.7140858965001442,-0.4194885605765628,-0.0453499439536144,-0.2176893854689095,-0.5343815215867596,-0.2913387194498049,-0.036512023875907,-0.0335660505166711,0.8914695842833745,1.0608630524394338,0.2433554452514952,0.8325501170986582,0.9975246252158636,1.5322187899171642
4410.0,-0.2721898926147721,-0.2957576794886586,-0.1248912246529814,-0.3694070134695539,-0.6345446158007771,-0.431272454013506,-0.4680971210039537,-0.5167056814313447,-0.2545140524593572,-0.5491113883829386,-0.5093407480332551,-0.6404365625192489,-0.5859360553733863,-0.4135966138580911,-0.7140858965001442,-0.7626944569275351,-1.0086832324237256,-0.8363437909084305,-0.9468177918797736,-0.8849523513358214,-1.0086832324237256,-0.9350338984428302,-0.9586016853167167,-1.0572917928511163,-0.9836424588702212,-1.0572917928511163,-0.9586016853167167,-0.9586016853167167,-1.0086832324237256,-0.7877352304810396,-0.8613845644619349,-1.045507899414173,-1.0086832324237256,-0.9836424588702212,-0.8186679507530156,-0.6964100563447293,-0.559422295140264,-0.3134335196440735,-0.7140858965001442,-0.4194885605765628,-0.0453499439536144,-0.2176893854689095,-0.5343815215867596,-0.2913387194498049,-0.036512023875907,-0.0335660505166711,0.8914695842833745,1.0608630524394338,0.2433554452514952,0.8325501170986582,0.9975246252158636,1.5322187899171642,1.5528406034318143,1.6426927908885072,1.5616785235095223,2.102264634929294,1.3981770020719342,0.941551131390383,1.9181412999770555,2.1052106082885294,1.2302565205954932,1.9372901268120888,2.164130075473246,2.6575806131452446,2.650215679747155,2.2687121297261177,3.067070910079023,2.183278902308279,1.9667498604044469,2.3129017301146546,1.4585694559362687,1.5690434569076115,2.5809853058051138,2.2687121297261177,2.134670341880888,2.2569282362891743,2.2819690098426784,1.1197825196241502,1.9741147938025363,1.594084230461116,1.8710057262292827,1.7413828984229067,1.822397165801892,1.8268161258407456,1.7413828984229067,1.6677335644420113,1.324527668091039,1.5454756700337249,0.9975246252158636,2.0845887947738797,2.1214134617643268,1.324527668091039,1.9255062333751447,1.1595531599738336,1.1035796661483528,1.0785388925948485,1.0299303321674576,0.4967091541457753,0.931240224633058,0.6926163825349572,0.8649558240502521,0.8089823302247714,0.6116021151559721,0.580669394883996,0.3170047792323906,0.6116021151559721,0.6911433958553389,0.6042371817578824,0.3715052863782532,0.5379527811750767,-0.1484590115268678,0.4274787802037336,0.3096398458343011,0.4407356603202949,0.4156948867667904,0.2197876583776088,0.3670863263393995,0.3420455527858951,0.6543187288648914,0.3170047792323906,0.2934369923585042,-0.0807016242644442,0.2683962188049997,0.2433554452514952,0.2433554452514952,0.1947468848241043,0.1697061112705999,0.1697061112705999,0.1461383243967135,0.1579222178336567,0.0960567772897045,0.0798539238139076
4491.0,1.7413828984229067,1.822397165801892,1.8268161258407456,1.7413828984229067,1.6677335644420113,1.324527668091039,1.5454756700337249,0.9975246252158636,2.0845887947738797,2.1214134617643268,1.324527668091039,1.9255062333751447,1.1595531599738336,1.1035796661483528,1.0785388925948485,1.0299303321674576,0.4967091541457753,0.931240224633058,0.6926163825349572,0.8649558240502521,0.8089823302247714,0.6116021151559721,0.580669394883996,0.3170047792323906,0.6116021151559721,0.6911433958553389,0.6042371817578824,0.3715052863782532,0.5379527811750767,-0.1484590115268678,0.4274787802037336,0.3096398458343011,0.4407356603202949,0.4156948867667904,0.2197876583776088,0.3670863263393995,0.3420455527858951,0.6543187288648914,0.3170047792323906,0.2934369923585042,-0.0807016242644442,0.2683962188049997,0.2433554452514952,0.2433554452514952,0.1947468848241043,0.1697061112705999,0.1697061112705999,0.1461383243967135,0.1579222178336567,0.0960567772897045,0.0798539238139076,0.0474482168623136,0.0224074433088092,-0.4857729611593687,-0.6153957889657444,-0.0512418906720861,-0.1248912246529814,-0.082174610944062,-0.099850451099477,-0.1248912246529814,-0.2721898926147721,-0.5078677613536373,0.1623411778725104,-0.1852836785173155,-0.1985405586338768,-0.2221083455077632,-0.9320879250835944,-0.5049217879944015,0.4495735803980022,0.057759123619639,-0.6787342161893144,-0.2250543188669991,-0.8952632580931468,-0.7479645901313561,-0.4430563474504493,-0.7847892571218037,-0.8878983246950573,-0.5741521619364431,-0.8731684578988782,-0.7258697899370875,-0.59035501541224,-0.7626944569275351,-0.6640043493931354,-0.6198147490045981,-0.8186679507530156,-0.4268534939746524,-0.6890451229466398,-1.0396159526957016,-0.5446924283440849,-1.1677657938224597,-0.7523835501702097,-0.9350338984428302,-0.9983723256664002,-1.0793865930453852,-0.8510736577046095,-1.1014813932396537,-1.1059003532785074,-1.1059003532785074,-1.0248860858995226,-0.9320879250835944,-1.0985354198804178,-1.0572917928511163,-1.0646567262492062,-1.0351969926568478,-1.0617107528899703,-1.130941126832012,-1.1559819003855163,-1.1059003532785074,-0.8996822181320004,-1.178076700579785,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.130941126832012,-1.145670993628191,-1.1677657938224597,-0.8982092314523826,-0.9615476586759526,-1.1648198204632236,-0.8952632580931468,-0.6713692827912249,-0.9983723256664002,-1.002791285705254,-0.9438718185205376,-1.1530359270262804,-1.2045904608129072,-1.2045904608129072,-1.0911704864823284,-1.1383060602301014,-0.9939533656275464,-1.0351969926568478,-0.9762775254721316
4571.0,-0.59035501541224,-0.7626944569275351,-0.6640043493931354,-0.6198147490045981,-0.8186679507530156,-0.4268534939746524,-0.6890451229466398,-1.0396159526957016,-0.5446924283440849,-1.1677657938224597,-0.7523835501702097,-0.9350338984428302,-0.9983723256664002,-1.0793865930453852,-0.8510736577046095,-1.1014813932396537,-1.1059003532785074,-1.1059003532785074,-1.0248860858995226,-0.9320879250835944,-1.0985354198804178,-1.0572917928511163,-1.0646567262492062,-1.0351969926568478,-1.0617107528899703,-1.130941126832012,-1.1559819003855163,-1.1059003532785074,-0.8996822181320004,-1.178076700579785,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.130941126832012,-1.145670993628191,-1.1677657938224597,-0.8982092314523826,-0.9615476586759526,-1.1648198204632236,-0.8952632580931468,-0.6713692827912249,-0.9983723256664002,-1.002791285705254,-0.9438718185205376,-1.1530359270262804,-1.2045904608129072,-1.2045904608129072,-1.0911704864823284,-1.1383060602301014,-0.9939533656275464,-1.0351969926568478,-0.9762775254721316,-0.8628575511415528,-1.2045904608129072,-1.082332566404621,-0.622760722363834,-0.6890451229466398,-0.7258697899370875,-0.921777018326269,-0.9026281914912364,-0.9468177918797736,-0.2206353588281454,-0.5417464549848491,-0.4931378945574582,-0.4680971210039537,-0.4430563474504493,-0.4194885605765628,-0.4386373874115956,-0.3458392265956675,-0.2545140524593572,-0.3826638935861152,-0.4047586937803838,-0.2280002922262349,-0.0217821570797279,-0.0306200771574353,-0.0512418906720861,-0.2029595186727305,-0.1734997850803723,-0.1248912246529814,-0.0748096775459725,-0.0262011171185816,0.0224074433088092,0.0665970436973464,-0.2589330124982109,-0.3576231200326107,0.0224074433088092,0.0224074433088092,0.04302925682346,-0.479881014440897,-0.59035501541224,-0.1175262912548919,-0.320798453042163,-0.0188361837204921,-0.3679340267899361,-0.0924855177013874,0.1284624842412985,0.0474482168623136,-0.0262011171185816,-0.0924855177013874,-0.0188361837204921,-0.0262011171185816,0.0371373101049883,-0.384136880265733,-0.3502581866345212,-0.4725160810428074,-0.14698602484725,0.0960567772897045,0.3243697126304801,0.2934369923585042,0.2683962188049997,0.2934369923585042,-0.1219452512937456,0.057759123619639,-0.2839737860517153,-0.2471491190612677,-0.21032445207082,-0.2810278126924795,-0.1558239449249574,-0.114580317895656,-0.4828269878001328,-0.1985405586338768,-0.2648249592166826,-0.2471491190612677,-0.4784080277612791,-0.4018127204211479,-0.5240706148294342,-0.5564763217810281,-0.575625148616061,-0.4680971210039537,-0.559422295140264,-0.6153957889657444,-0.5417464549848491
4651.0,-0.0262011171185816,0.0224074433088092,0.0665970436973464,-0.2589330124982109,-0.3576231200326107,0.0224074433088092,0.0224074433088092,0.04302925682346,-0.479881014440897,-0.59035501541224,-0.1175262912548919,-0.320798453042163,-0.0188361837204921,-0.3679340267899361,-0.0924855177013874,0.1284624842412985,0.0474482168623136,-0.0262011171185816,-0.0924855177013874,-0.0188361837204921,-0.0262011171185816,0.0371373101049883,-0.384136880265733,-0.3502581866345212,-0.4725160810428074,-0.14698602484725,0.0960567772897045,0.3243697126304801,0.2934369923585042,0.2683962188049997,0.2934369923585042,-0.1219452512937456,0.057759123619639,-0.2839737860517153,-0.2471491190612677,-0.21032445207082,-0.2810278126924795,-0.1558239449249574,-0.114580317895656,-0.4828269878001328,-0.1985405586338768,-0.2648249592166826,-0.2471491190612677,-0.4784080277612791,-0.4018127204211479,-0.5240706148294342,-0.5564763217810281,-0.575625148616061,-0.4680971210039537,-0.559422295140264,-0.6153957889657444,-0.5417464549848491,-0.59035501541224,-0.6153957889657444,-0.9099931248893258,-0.9055741648504722,-0.968912592074042,-0.6198147490045981,-0.9586016853167167,-0.9099931248893258,-0.8923172847339109,-0.9099931248893258,-1.0646567262492062,-1.0086832324237256,-1.1412520335893372,-1.2045904608129072,-1.2045904608129072,-1.0941164598415642,-1.2045904608129072,-0.9026281914912364,-0.8731684578988782,-0.8731684578988782,-1.0396159526957016,-1.0086832324237256,-0.9173580582874152,-1.0896974998027105,-0.9468177918797736,-0.9026281914912364,-1.0278320592587584,-0.9792234988313676,-1.1824956606186383,-1.1427250202689552,-1.1559819003855163,-1.0160481658218152,-1.1972255274148178,-1.2001715007740537,-1.194279554055582,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.0425619260549377,-1.2045904608129072,-1.145670993628191,-1.0543458194918809,-1.1854416339778744,-1.178076700579785,-0.9276689650447408,-1.1574548870651342,-1.1869146206574923,-1.2045904608129072,-1.179549687259403,-1.1721847538613133,-1.192806567375964,-0.8216139241122514,-1.0764406196861491,-1.1088463266377433,-1.0101562191033435,-0.9571286986370988,-1.2045904608129072,-0.9512367519186272,-1.1574548870651342,-0.796573150558747,-1.0690756862880595,-0.9291419517243584
4732.0,-1.1427250202689552,-1.1559819003855163,-1.0160481658218152,-1.1972255274148178,-1.2001715007740537,-1.194279554055582,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.2045904608129072,-1.0425619260549377,-1.2045904608129072,-1.145670993628191,-1.0543458194918809,-1.1854416339778744,-1.178076700579785,-0.9276689650447408,-1.1574548870651342,-1.1869146206574923,-1.2045904608129072,-1.179549687259403,-1.1721847538613133,-1.192806567375964,-0.8216139241122514,-1.0764406196861491,-1.1088463266377433,-1.0101562191033435,-0.9571286986370988,-1.2045904608129072,-0.9512367519186272,-1.1574548870651342,-0.796573150558747,-1.0690756862880595,-0.9291419517243584,-0.7553295235294456,-0.9983723256664002,-0.828978857510341,-0.5225976281498164,-0.7951001638791292,-0.8540196310638454,-0.6595853893542817,-0.9099931248893258,-1.0646567262492062,-0.6198147490045981,-1.0617107528899703,-0.8392897642676663,-0.7509105634905919,-1.1486169669874269,-1.0057372590644895,-0.7302887499759412,-0.8481276843453737,-0.7111399231409083,-0.733234723335177,-0.4135966138580911,-0.5608952818198818,-0.4283264806542702,-0.9644936320351885,0.1682331245909821,-0.3325823464791063,-0.0453499439536144,-0.431272454013506,-0.3826638935861152,-0.2913387194498049,0.3906541132132859,-0.559422295140264,0.4849252607088321,0.6042371817578824,0.2389364852126416,-0.1175262912548919,-0.1337291447306888,-0.2515680791001213,-0.6345446158007771,-0.0306200771574353,0.1800170180279253,-0.2692439192555363,-0.4710430943631896,-0.3104875462848376,0.216841685018373,1.1566071866145975,-0.5564763217810281,-0.6846261629077861,-0.2221083455077632,0.0224074433088092,-0.099850451099477,-0.3031226128867481,-0.575625148616061,-0.494610881237076,-0.5078677613536373,-0.3487851999549032,-0.6536934426358101,-0.5800441086549147,-0.3576231200326107,0.0990027506489404,-0.3090145596052198,-0.5152326947517268,-0.4297994673338881,-0.5653142418587356,-0.4268534939746524,-0.9350338984428302,-0.5712061885772073,-0.398866747061912,-0.6949370696651114,-1.1117922999969791,-0.7081939497816725,-0.7243968032574696,-0.3458392265956675,-0.431272454013506,-0.5638412551791177,-0.8392897642676663,-0.528489574868288,-0.5888820287326222,-0.4548402408873926,-0.733234723335177,-0.5505843750625565,-1.0941164598415642
